date,Income,Outcome,Balance,weekend,day_of_week,Monday,Tuesday,Wednesday,Thursday,Firday,Saturday,Sunday,day_of_week_sin,day_of_week_cos,holiday,preholiday,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,quarter_1,quarter_2,quarter_3,quarter_4,keyrate,payday,mean_weekly,std_weekly,median_weekly,max_weekly,min_weekly,mean_monthly,std_monthly,median_monthly,max_monthly,min_monthly,first_lag,second_lag
2020-09-12,0.0,0.0,0.0,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.010358731752950781,0.14035582154315634,0.0,0.1991259267530623,-0.18517567968751866,-0.11173127014396318,0.1566489513710646,-0.06108285222339339,0.1991259267530623,-0.44957003990854494,-0.03053637404356944,0.1991259267530623
2020-09-13,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.010358731752950781,0.14035582154315634,0.0,0.1991259267530623,-0.18517567968751866,-0.10958176757780565,0.15775810686043415,-0.05211507840692271,0.1991259267530623,-0.44957003990854494,0.0,-0.03053637404356944
2020-09-14,2.0145426677938327,2.3305493607811005,-0.31598531132924,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.0290458219874824,0.17253054285866598,0.0,0.1991259267530623,-0.31598531132924,-0.12011456015714181,0.16071042622346626,-0.07128960358010647,0.1991259267530623,-0.44957003990854494,0.0,0.0
2020-09-15,2.0013757222526967,1.9355409945470157,0.06621163170613306,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,0.005235447744164227,0.16253557270320151,0.0,0.1991259267530623,-0.31598531132924,-0.11790750576693737,0.16285716201321987,-0.07128960358010647,0.1991259267530623,-0.44957003990854494,-0.31598531132924,0.0
2020-09-16,1.4220301184427053,1.5405326283129308,-0.12203063579954757,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.02903068038759449,0.16010741979542537,0.0,0.1991259267530623,-0.31598531132924,-0.1069895256299708,0.1503549932992951,-0.07128960358010647,0.1991259267530623,-0.37773801332189505,0.06621163170613306,-0.31598531132924
2020-09-17,1.6985359748065647,1.9355409945470157,-0.23584451450957677,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.09116931485368578,0.1399371112264462,-0.03053637404356944,0.06621163170613306,-0.31598531132924,-0.10225974233622684,0.14362545103466615,-0.07128960358010647,0.1991259267530623,-0.3476860284128013,-0.12203063579954757,0.06621163170613306
2020-09-18,1.7512037569711094,1.64586819264202,0.10506549225049214,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.07179761966881984,0.1579553093852815,0.0,0.10506549225049214,-0.31598531132924,-0.09448136784849859,0.14840661086334395,-0.05211507840692271,0.1991259267530623,-0.3476860284128013,-0.23584451450957677,-0.12203063579954757
2020-09-19,0.0,0.0,0.0,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.07179761966881984,0.1579553093852815,0.0,0.10506549225049214,-0.31598531132924,-0.08416270741986913,0.14362125611837465,-0.03854295169767697,0.1991259267530623,-0.3476860284128013,0.10506549225049214,-0.23584451450957677
2020-09-20,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.07179761966881984,0.1579553093852815,0.0,0.10506549225049214,-0.31598531132924,-0.08048715782297981,0.14433934573403348,-0.017245430681597968,0.1991259267530623,-0.3476860284128013,0.0,0.10506549225049214
2020-09-21,1.975041831170424,2.0672104499583774,-0.10237278644761046,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.041281544685729914,0.11866470608152721,0.0,0.10506549225049214,-0.23584451450957677,-0.08389958052671469,0.14357901000924972,-0.03854295169767697,0.1991259267530623,-0.3476860284128013,0.0,0.0
2020-09-22,1.47469790060725,1.6985359748065647,-0.23261377105011624,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.08397088793662268,0.1270068584111925,-0.10237278644761046,0.10506549225049214,-0.23584451450957677,-0.0916533728950519,0.14516413579469323,-0.05211507840692271,0.1991259267530623,-0.3476860284128013,-0.10237278644761046,0.0
2020-09-23,1.461530955066114,1.6985359748065647,-0.2314920344815248,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.09960823060547655,0.13867630858178046,-0.10237278644761046,0.10506549225049214,-0.23584451450957677,-0.08778023976400934,0.1395384335987866,-0.05211507840692271,0.1991259267530623,-0.31598531132924,-0.23261377105011624,-0.10237278644761046
2020-09-24,1.8960401579236073,2.0145426677938327,-0.12156435475709931,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.08328249349797978,0.12612345133654854,-0.10237278644761046,0.10506549225049214,-0.23261377105011624,-0.08900243226597425,0.13967283310387954,-0.05211507840692271,0.1991259267530623,-0.31598531132924,-0.2314920344815248,-0.23261377105011624
2020-09-25,1.7775376480533818,1.9882087767115604,-0.2147717944078316,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.12897353444916887,0.10217919212351786,-0.12156435475709931,0.0,-0.23261377105011624,-0.08671528741199588,0.13691458255546043,-0.05211507840692271,0.1991259267530623,-0.31598531132924,-0.12156435475709931,-0.2314920344815248
2020-09-26,0.0,1.5800334649363394e-07,-1.5800334649363394e-07,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.12897355702107552,0.1021791588841302,-0.12156435475709931,0.0,-0.23261377105011624,-0.08658347643478655,0.1369988833312359,-0.05211507840692271,0.1991259267530623,-0.31598531132924,-0.2147717944078316,-0.12156435475709931
2020-09-27,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.12897355702107552,0.1021791588841302,-0.12156435475709931,0.0,-0.23261377105011624,-0.07624371038524234,0.13111988351932533,-0.03854295169767697,0.1991259267530623,-0.31598531132924,-1.5800334649363394e-07,-0.2147717944078316
2020-09-28,2.2515476875342837,2.5017196528158707,-0.2508342387838009,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.15018233592624558,0.11078298734285674,-0.2147717944078316,0.0,-0.2508342387838009,-0.08460485167803572,0.13405502993703472,-0.05211507840692271,0.1991259267530623,-0.31598531132924,0.0,-1.5800334649363394e-07
2020-09-29,2.0672104499583774,2.040876558876105,0.027268689665037614,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.11305627010979503,0.12157489691092398,-0.12156435475709931,0.027268689665037614,-0.2508342387838009,-0.08369589535586779,0.13473917367659133,-0.05211507840692271,0.1991259267530623,-0.31598531132924,-0.2508342387838009,0.0
2020-09-30,2.185712959828603,2.3437163063222366,-0.15747427421027405,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.25,0,-0.10248230435675922,0.11243220245785192,-0.12156435475709931,0.027268689665037614,-0.2508342387838009,-0.0794610489039877,0.13012722510011374,-0.05211507840692271,0.1991259267530623,-0.31598531132924,0.027268689665037614,-0.2508342387838009
2020-10-01,1.5932004104774755,1.9882087767115604,-0.3837856165709718,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.13994248461588385,0.15534401285374302,-0.15747427421027405,0.027268689665037614,-0.3837856165709718,-0.08243056464813484,0.1360883055434052,-0.05211507840692271,0.1991259267530623,-0.3837856165709718,-0.15747427421027405,0.027268689665037614
2020-10-02,1.5536995738540669,1.6195343015597479,-0.06423238003379866,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.11843685399102201,0.1536694088343021,-0.06423238003379866,0.027268689665037614,-0.3837856165709718,-0.08301999300420196,0.1359657769719877,-0.0609565037479298,0.1991259267530623,-0.3837856165709718,-0.3837856165709718,-0.15747427421027405
2020-10-03,0.0,2.633389108227232e-08,-2.633389108227232e-08,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.11843683518109982,0.15366942574777667,-0.06423238003379866,0.027268689665037614,-0.3837856165709718,-0.08109730629992963,0.13674206935526845,-0.047384377038684054,0.1991259267530623,-0.3837856165709718,-0.06423238003379866,-0.3837856165709718
2020-10-04,0.0,9.839000055613997e-08,-9.839000055613997e-08,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.11843684923681418,0.15366941310917862,-0.06423238003379866,0.027268689665037614,-0.3837856165709718,-0.07689891012525411,0.13725001495565048,-0.015268266023457967,0.1991259267530623,-0.3837856165709718,-2.633389108227232e-08,-0.06423238003379866
2020-10-05,1.8433723757590625,2.1593790687463303,-0.31463379953953446,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.127551072201919,0.16435146398260064,-0.06423238003379866,0.027268689665037614,-0.3837856165709718,-0.08738670344323858,0.14306907574006864,-0.047384377038684054,0.1991259267530623,-0.3837856165709718,-9.839000055613997e-08,-2.633389108227232e-08
2020-10-06,1.6195343015597479,1.7380368114299731,-0.11817694828036651,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.14832902047983385,0.15009168079967103,-0.11817694828036651,-2.633389108227232e-08,-0.3837856165709718,-0.09132593505258413,0.14220433688385115,-0.08330258324070455,0.1991259267530623,-0.3837856165709718,-0.31463379953953446,-9.839000055613997e-08
2020-10-07,1.47469790060725,1.5932004104774755,-0.1193498787495725,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.14288267827116222,0.15039591769563468,-0.11817694828036651,-2.633389108227232e-08,-0.3837856165709718,-0.08913174168798593,0.14121068409140944,-0.08330258324070455,0.1991259267530623,-0.3837856165709718,-0.11817694828036651,-0.31463379953953446
2020-10-08,1.64586819264202,1.711702920347701,-0.06407868782178106,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.09721025987842066,0.10746134729399649,-0.06423238003379866,-2.633389108227232e-08,-0.31463379953953446,-0.08547578940153218,0.14036141280045727,-0.06415553392778986,0.1991259267530623,-0.3837856165709718,-0.1193498787495725,-0.11817694828036651
2020-10-09,1.869706266841335,1.8302054302179263,0.03642000571207936,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.08283134762900952,0.11875035612146809,-0.06407868782178106,0.03642000571207936,-0.31463379953953446,-0.08818953124855498,0.137042901602695,-0.06415553392778986,0.1991259267530623,-0.3837856165709718,-0.06407868782178106,-0.1193498787495725
2020-10-10,0.0,7.043162440078442e-07,-7.043162440078442e-07,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.08283144448363135,0.11875027730346482,-0.06407868782178106,0.03642000571207936,-0.31463379953953446,-0.09482708561753186,0.12710941966503483,-0.06415553392778986,0.10506549225049214,-0.3837856165709718,0.03642000571207936,-0.06407868782178106
2020-10-11,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.08283143042791699,0.11875028874172575,-0.06407868782178106,0.03642000571207936,-0.31463379953953446,-0.09380920648274622,0.12776259377750457,-0.06415553392778986,0.10506549225049214,-0.3837856165709718,-7.043162440078442e-07,0.03642000571207936
2020-10-12,1.8433723757590625,2.054043504417241,-0.21522084837174554,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.06862958026109,0.08849911325175294,-0.06407868782178106,0.03642000571207936,-0.21522084837174554,-0.10098323476180442,0.12835453994452,-0.08330258324070455,0.10506549225049214,-0.3837856165709718,0.0,-7.043162440078442e-07
2020-10-13,1.711702920347701,1.6590351381831563,0.04274048380844895,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.04564137567697351,0.09419988050353956,-7.043162440078442e-07,0.04274048380844895,-0.21522084837174554,-0.09955855196818944,0.12974374634474853,-0.08330258324070455,0.10506549225049214,-0.3837856165709718,-0.21522084837174554,0.0
2020-10-14,1.711702920347701,2.3963840884867813,-0.6888276901466306,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.12699534873369608,0.2630488275625986,-7.043162440078442e-07,0.04274048380844895,-0.6888276901466306,-0.11198663126210245,0.1644146998362945,-0.08330258324070455,0.10506549225049214,-0.6888276901466306,0.04274048380844895,-0.21522084837174554
2020-10-15,1.9355409945470157,1.9355409945470157,-0.005482300208486733,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.11862443621751119,0.2662969907200906,-7.043162440078442e-07,0.04274048380844895,-0.6888276901466306,-0.11437642899258979,0.16224192554777128,-0.08330258324070455,0.10506549225049214,-0.6888276901466306,-0.6888276901466306,0.04274048380844895
2020-10-16,1.6063673560186116,1.8170384846767902,-0.2088984992919154,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.15366993693236758,0.25852074102725114,-0.005482300208486733,0.04274048380844895,-0.6888276901466306,-0.11727202444233538,0.16315585213167508,-0.08330258324070455,0.10506549225049214,-0.6888276901466306,-0.005482300208486733,-0.6888276901466306
2020-10-17,0.0,0.0,0.0,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.1536698363157613,0.2585208108036866,-0.005482300208486733,0.04274048380844895,-0.6888276901466306,-0.10941054062534947,0.16292735158509836,-0.06415553392778986,0.10506549225049214,-0.6888276901466306,-0.2088984992919154,-0.005482300208486733
2020-10-18,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.1536698363157613,0.2585208108036866,-0.005482300208486733,0.04274048380844895,-0.6888276901466306,-0.1129127237003659,0.15924575175132968,-0.06415553392778986,0.04274048380844895,-0.6888276901466306,0.0,-0.2088984992919154
2020-10-19,1.7775376480533818,2.212046850910875,-0.44181655643894463,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.18604065175393258,0.28074394475490777,-0.005482300208486733,0.04274048380844895,-0.6888276901466306,-0.1276399422483307,0.1685985635299427,-0.08330258324070455,0.04274048380844895,-0.6888276901466306,0.0,0.0
2020-10-20,1.8302054302179263,2.027709613334969,-0.19855873593852275,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.2205119688606428,0.2621707355968054,-0.19855873593852275,0.0,-0.6888276901466306,-0.13425856677961479,0.16730749388859392,-0.11027486736398848,0.04274048380844895,-0.6888276901466306,-0.44181655643894463,0.0
2020-10-21,1.5536995738540669,1.8302054302179263,-0.27748957820748066,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.16174938144076428,0.16938934884929754,-0.19855873593852275,0.0,-0.44181655643894463,-0.1400957931716105,0.16920079390821133,-0.1187634135149695,0.04274048380844895,-0.6888276901466306,-0.19855873593852275,-0.44181655643894463
2020-10-22,1.5405326283129308,1.9355409945470157,-0.40528200750435234,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.21886362534017365,0.1752193816851215,-0.2088984992919154,0.0,-0.44181655643894463,-0.14585140105341834,0.1752838773881632,-0.1187634135149695,0.04274048380844895,-0.6888276901466306,-0.27748957820748066,-0.19855873593852275
2020-10-23,1.7512037569711094,1.9487079400881517,-0.18741779927586683,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.21579495390930958,0.17561065331102615,-0.19855873593852275,0.0,-0.44181655643894463,-0.14438225987989642,0.17472514263425068,-0.1187634135149695,0.04274048380844895,-0.6888276901466306,-0.40528200750435234,-0.27748957820748066
2020-10-24,0.0,0.0,0.0,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.21579495390930958,0.17561065331102615,-0.19855873593852275,0.0,-0.44181655643894463,-0.14033011472132642,0.17667136570582384,-0.09120466415708259,0.04274048380844895,-0.6888276901466306,-0.18741779927586683,-0.40528200750435234
2020-10-25,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.21579495390930958,0.17561065331102615,-0.19855873593852275,0.0,-0.44181655643894463,-0.13317105490773204,0.17789805155367064,-0.06415553392778986,0.04274048380844895,-0.6888276901466306,0.0,-0.18741779927586683
2020-10-26,1.869706266841335,2.7518916180974577,-0.8823692456234854,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,1,-0.27873105236424395,0.3029145818766513,-0.19855873593852275,0.0,-0.8823692456234854,-0.16258335782840336,0.22247779586594477,-0.09120466415708259,0.04274048380844895,-0.8823692456234854,0.0,0.0
2020-10-27,1.8038715391356541,2.0935443410406496,-0.2873648811514859,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.2914176445375244,0.30084984040013013,-0.27748957820748066,0.0,-0.8823692456234854,-0.17216218720011955,0.22142011722949664,-0.1187634135149695,0.04274048380844895,-0.8823692456234854,-0.8823692456234854,0.0
2020-10-28,1.7907045935945178,2.449051870651326,-0.6589571835230604,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.34591301672546443,0.33094986059557774,-0.2873648811514859,0.0,-0.8823692456234854,-0.18576628535809486,0.238313551298871,-0.1187634135149695,0.04274048380844895,-0.8823692456234854,-0.2873648811514859,-0.8823692456234854
2020-10-29,1.8302054302179263,2.3832171429456452,-0.5590801568157022,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.36788418091280006,0.34051512191759153,-0.2873648811514859,0.0,-0.8823692456234854,-0.20531124690745284,0.2442106420926828,-0.13841207647992326,0.04274048380844895,-0.8823692456234854,-0.6589571835230604,-0.2873648811514859
2020-10-30,2.1462121232051943,2.449051870651326,-0.30740236380101477,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.38502483298782125,0.3328504697188692,-0.30740236380101477,0.0,-0.8823692456234854,-0.21030884989381088,0.24473146668245058,-0.15338383901271965,0.04274048380844895,-0.8823692456234854,-0.5590801568157022,-0.6589571835230604
2020-10-31,0.0022692306083566165,0.021714834128150166,-0.019445603509259994,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.25,0,-0.38780277634628696,0.32916223036069164,-0.30740236380101477,0.0,-0.8823692456234854,-0.19816418279175382,0.24486597564472531,-0.1187634135149695,0.04274048380844895,-0.8823692456234854,-0.30740236380101477,-0.5590801568157022
2020-11-01,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.25,0,-0.38780277634628696,0.32916223036069164,-0.30740236380101477,0.0,-0.8823692456234854,-0.19602310345729385,0.24635374228205958,-0.1187634135149695,0.04274048380844895,-0.8823692456234854,-0.019445603509259994,-0.30740236380101477
2020-11-02,1.8170384846767902,2.6597229993095044,-0.8347387999466778,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.25,0,-0.38099842696388586,0.3175212239207905,-0.30740236380101477,0.0,-0.8347387999466778,-0.22384772924438676,0.2695028132363004,-0.15338383901271965,0.04274048380844895,-0.8823692456234854,0.0,-0.019445603509259994
2020-11-03,1.7380368114299731,1.8302054302179263,-0.09235543849510747,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.25,0,-0.3531399351558318,0.33516991481212166,-0.30740236380101477,0.0,-0.8347387999466778,-0.22692624058122365,0.26737674360811864,-0.15338383901271965,0.04274048380844895,-0.8823692456234854,-0.8347387999466778,0.0
2020-11-04,0.0,0.0,0.0,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.25,0,-0.2590031946525374,0.32741023548087683,-0.09235543849510747,0.0,-0.8347387999466778,-0.21643844726323916,0.2699758901213375,-0.1187634135149695,0.04274048380844895,-0.8823692456234854,-0.09235543849510747,-0.8347387999466778
2020-11-05,2.0803773954995135,2.1462121232051943,-0.060586567760892635,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.25,0,-0.18778982478756465,0.3046879113834258,-0.060586567760892635,0.0,-0.8347387999466778,-0.21451876791259003,0.27090183915410493,-0.10585265862233997,0.04274048380844895,-0.8823692456234854,0.0,-0.09235543849510747
2020-11-06,1.9223740490058794,1.9223740490058794,-0.008951620982938753,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.25,0,-0.14515400438498235,0.30603910192440503,-0.019445603509259994,0.0,-0.8347387999466778,-0.21083882598703557,0.2729810440880232,-0.07821706315844426,0.04274048380844895,-0.8823692456234854,-0.060586567760892635,0.0
2020-11-07,0.0,0.0,0.0,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.25,0,-0.14237606102651662,0.3074553234735421,-0.008951620982938753,0.0,-0.8347387999466778,-0.20870286972630953,0.2744158979023543,-0.07647100312800005,0.04274048380844895,-0.8823692456234854,-0.008951620982938753,-0.060586567760892635
2020-11-08,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.25,0,-0.14237606102651662,0.3074553234735421,-0.008951620982938753,0.0,-0.8347387999466778,-0.20991686991671218,0.27337267196240334,-0.07647100312800005,0.04274048380844895,-0.8823692456234854,0.0,-0.008951620982938753
2020-11-09,1.9487079400881517,2.277881578616556,-0.32569350461454755,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.25,0,-0.06965530455049802,0.1185984959958286,-0.008951620982938753,0.0,-0.32569350461454755,-0.2207732965933223,0.27120735724279843,-0.13988661888548715,0.04274048380844895,-0.8823692456234854,0.0,0.0
2020-11-10,1.9092071034647433,2.1462121232051943,-0.2436658335032594,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.25,0,-0.09127107526594831,0.13594563669275525,-0.008951620982938753,0.0,-0.32569350461454755,-0.22889549104343093,0.2679972726658055,-0.19298826760719479,0.04274048380844895,-0.8823692456234854,-0.32569350461454755,0.0
2020-11-11,1.7775376480533818,1.6985359748065647,0.07532616294140985,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.25,0,-0.08051019484574688,0.1469132122382595,-0.008951620982938753,0.07532616294140985,-0.32569350461454755,-0.21921059066632578,0.27369776349826624,-0.13988661888548715,0.07532616294140985,-0.8823692456234854,-0.2436658335032594,-0.32569350461454755
2020-11-12,2.133045177664058,2.212046850910875,-0.07889318521288557,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.25,0,-0.08312542591031731,0.1466621624404605,-0.008951620982938753,0.07532616294140985,-0.32569350461454755,-0.22326504630037025,0.270566516591588,-0.13988661888548715,0.07532616294140985,-0.8823692456234854,0.07532616294140985,-0.2436658335032594
